Sentence,Label
"<s onmousedown=""alert(1)"">test</s>",1
"<address onkeypress=""alert(1)"" contenteditable>test</address>",1
"	 <div style=""padding:0em 0.25em"">",0
"<optgroup onmouseover=""alert(1)"">test</optgroup>",1
"	 </span> <span class=""reference-text"">",0
"	 </span> <span class=""reference-text"">Celli, Fabio, Pietro Zani Massani, and Bruno Lepri. ""Profilio: Psychometric Profiling to Boost Social Media Advertising."" Proceedings of the 2017 ACM on Multimedia Conference. ACM, 2017  <a rel=""nofollow"" class=""external autonumber"" href=""https://www.researchgate.net/publication/320542489_Profilio_Psychometric_Profiling_to_Boost_Social_Media_Advertising"">[1] </a> ",0
	 </span>,0
"<li><a href=""/wiki/Computability_theory"" title=""Computability theory"">Computability theory </a> </li>",0
"<script onmouseover=""alert(1)"">test</script>",1
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><sub id=x style=""position:absolute;"" onanimationcancel=""alert(1)""></sub>",1
testing.</p>,0
"<image onclick=""alert(1)"">test</image>",1
 </li>,0
"<tfoot onclick=""alert(1)"">test</tfoot>",1
<ul onpointerenter=alert(1)>XSS</ul>,1
"<bdo draggable=""true"" ondragenter=""alert(1)"">test</bdo>",1
"<li><a href=""/wiki/Mind"" title=""Mind"">Mind </a> </li>",0
<spacer id=x tabindex=1 onbeforeactivate=alert(1)></spacer>,1
"<style>@keyframes slidein {}</style><shadow style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></shadow>",1
<noscript id=x tabindex=1 onfocusin=alert(1)></noscript>,1
"<dd onmouseout=""alert(1)"">test</dd>",1


"<tfoot onclick=""alert(1)"">test</tfoot>",1
<ul onpointerenter=alert(1)>XSS</ul>,1
"<bdo draggable=""true"" ondragenter=""alert(1)"">test</bdo>",1
"<li><a href=""/wiki/Mind"" title=""Mind"">Mind </a> </li>",0
<spacer id=x tabindex=1 onbeforeactivate=alert(1)></spacer>,1
"<style>@keyframes slidein {}</style><shadow style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></shadow>",1
<noscript id=x tabindex=1 onfocusin=alert(1)></noscript>,1
"<dd onmouseout=""alert(1)"">test</dd>",1
"<li><a href=""/wiki/File:Socrates.png"" class=""image""><img alt=""Socrates.png"" src=""//upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Socrates.png/18px-Socrates.png"" decoding=""async"" width=""18"" height=""28"" class=""noviewer"" srcset=""//upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Socrates.png/27px-Socrates.png 1.5x, //upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Socrates.png/36px-Socrates.png 2x"" data-file-width=""326"" data-file-height=""500"" /> </a> <a href=""/wiki/Portal:Philosophy"" title=""Portal:Philosophy"">Philosophy&#32;portal </a> </li> </ul>",0
"<tt onmouseover=""alert(1)"">test</tt>",1
"	 </span> <span class=""reference-text"">Steering for the 1995 ""<a href=""/wiki/History_of_autonomous_cars#1990s"" class=""mw-redirect"" title=""History of autonomous cars"">No Hands Across America </a>"" required ""only a few human assists"". ",0
"	 </span> <span class=""reference-text""><cite class=""citation web""><a rel=""nofollow"" class=""external text"" href=""https://www.mileseducation.com/finance/artificial_intelligence"">""Miles Education | Future Of Finance | Blockchain Fundamentals for F&amp;A Professionals Certificate"" </a>. <i>www.mileseducation.com </i><span class=""reference-accessdate"">. Retrieved <span class=""nowrap"">26 September ",0
"	 </span>. <a href=""/wiki/Digital_object_identifier"" title=""Digital object identifier"">doi </a>:<a rel=""nofollow"" class=""external text"" href=""https://doi.org/10.1016%2FS0921-8890%2805%2980025-9"">10.1016/S0921-8890(05)80025-9 </a>. <a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20070809020912/http://people.csail.mit.edu/brooks/papers/elephants.pdf"">Archived </a> <span class=""cs1-format"">(PDF) ",0
"<li id=""cite_note-118""><span class=""mw-cite-backlink""><b><a href=""#cite_ref-118"">^ </a> </b> ",0
"<li><a href=""/wiki/Contextualism"" title=""Contextualism"">Contextualism </a> </li>",0
"<li id=""cite_note-Representing_causation-95""><span class=""mw-cite-backlink"">^ <a href=""#cite_ref-Representing_causation_95-0""><sup><i><b>a </b> </i> </sup> </a> <a href=""#cite_ref-Representing_causation_95-1""><sup><i><b>b </b> </i> </sup> </a> ",0
" <tr><td class=""plainlist"" style=""padding:0 0.1em 0.4em"">",0
	 </span>,0
  Add plain text Ne te quaesiveris extra,0
" Man star; soul Render honest perfect man, Commands light, influence, fate; Nothing falls early late",0
" Our acts angels are, good ill, Our fatal shadows walk us still",0
" Epilogue Beaumont Fletcher’s Honest Man’s Fortune Cast bantling rocks, Suckle she-wolf’s teat; Wintered hawk fox, Power speed hands feet",0
 I read day verses written eminent painter original conventional,0
" The soul always hears admonition lines, let subject may",0
 The sentiment instil value thought may contain,0
" To believe thought, believe true private heart true men, — genius",0
" Speak latent conviction, shall universal sense; inmost due time becomes outmost, — first thought rendered back us trumpets Last Judgment",0
" Familiar voice mind each, highest merit ascribe Moses, Plato, Milton is, set naught books traditions, spoke men thought",0
" A man learn detect watch gleam light flashes across mind within, lustre firmament bards sages",0
" Yet dismisses without notice thought, his",0
 In every work genius recognize rejected thoughts: come back us certain alienated majesty,0
 Great works art affecting lesson us this,0
 They teach us abide spontaneous impression good-humored inflexibility whole cry voices side,0
" Else, to-morrow stranger say masterly good sense precisely thought felt time, shall forced take shame opinion another",0
" There time every man’s education arrives conviction envy ignorance; imitation suicide; must take better, worse, portion; though wide universe full good, kernel nourishing corn come toil bestowed plot ground given till",0
" The power resides new nature, none knows do, know tried",0
" Not nothing one face, one character, one fact, makes much impression him, another none",0
 This sculpture memory without preestablished harmony,0
" The eye placed one ray fall, might testify particular ray",0
" We half express ourselves, ashamed divine idea us represents",0
" It may safely trusted proportionate good issues, faithfully imparted, God work made manifest cowards",0
" A man relieved gay put heart work done best; said done otherwise, shall give peace",0
 It deliverance deliver,0
" In attempt genius deserts him; muse befriends; invention, hope",0
 Trust thyself: every heart vibrates iron string,0
" Accept place divine providence found you, society contemporaries, connection events",0
" Great men always done so, confided childlike genius age, betraying perception absolutely trustworthy seated heart, working hands, predominating being",0
" And men, must accept highest mind transcendent destiny; minors invalids protected corner, cowards fleeing revolution, guides, redeemers, benefactors, obeying Almighty effort, advancing Chaos Dark",0
" What pretty oracles nature yields us text, face behaviour children, babes, even brutes! That divided rebel mind, distrust sentiment arithmetic computed strength means opposed purpose, not",0
" Their mind whole, eye yet unconquered, look faces, disconcerted",0
" Infancy conforms nobody: conform it, one babe commonly makes four five adults prattle play it",0
" So God armed youth puberty manhood less piquancy charm, made enviable gracious claims put by, stand itself",0
" Do think youth force, cannot speak me",0
 Hark! next room voice sufficiently clear emphatic,0
 It seems knows speak contemporaries,0
" Bashful bold, then, know make us seniors unnecessary",0
" The nonchalance boys sure dinner, would disdain much lord say aught conciliate one, healthy attitude human nature",0
" A boy parlour pit playhouse; independent, irresponsible, looking corner people facts pass by, tries sentences merits, swift, summary way boys, good, bad, interesting, silly, eloquent, troublesome",0
" He cumbers never consequences, interests: gives independent, genuine verdict",0
 You must court him: court you,0
" But man is, were, clapped jail consciousness",0
" As soon acted spoken eclat, committed person, watched sympathy hatred hundreds, whose affections must enter account",0
 There Lethe this,0
" Ah, could pass neutrality! Who thus avoid pledges, observed, observe unaffected, unbiased, unbribable, unaffrighted innocence, must always formidable",0
" He would utter opinions passing affairs, seen private, necessary, would sink like darts ear men, put fear",0
" These voices hear solitude, grow faint inaudible enter world",0
 Society everywhere conspiracy manhood every one members,0
" Society joint-stock company, members agree, better securing bread shareholder, surrender liberty culture eater",0
 The virtue request conformity,0
 Self-reliance aversion,0
" It loves realities creators, names customs",0
 Whoso would man must nonconformist,0
" He would gather immortal palms must hindered name goodness, must explore goodness",0
 Nothing last sacred integrity mind,0
" Absolve yourself, shall suffrage world",0
" I remember answer quite young I prompted make valued adviser, wont importune dear old doctrines church",0
" On saying, What I sacredness traditions, I live wholly within? friend suggested, — But impulses may below, above",0
" I replied, They seem such; I Devil’s child, I live Devil",0
 No law sacred nature,0
" Good bad names readily transferable this; right constitution, wrong it",0
" A man carry presence opposition, every thing titular ephemeral he",0
" I ashamed think easily capitulate badges names, large societies dead institutions",0
 Every decent well-spoken individual affects sways right,0
" I ought go upright vital, speak rude truth ways",0
" If malice vanity wear coat philanthropy, shall pass? If angry bigot assumes bountiful cause Abolition, comes last news Barbadoes, I say him, ‘Go love thy infant; love thy wood-chopper: good-natured modest: grace; never varnish hard, uncharitable ambition incredible tenderness black folk thousand miles off",0
 Thy love afar spite home,0
"’ Rough graceless would greeting, truth handsomer affectation love",0
" Your goodness must edge it, — else none",0
 The doctrine hatred must preached counteraction doctrine love pules whines,0
" I shun father mother wife brother, genius calls me",0
" I would write lintels door-post, Whim",0
" I hope somewhat better whim last, cannot spend day explanation",0
 Expect show cause I seek I exclude company,0
" Then, again, tell me, good man to-day, obligation put poor men good situations",0
" Are poor? I tell thee, thou foolish philanthropist, I grudge dollar, dime, cent, I give men belong I belong",0
" There class persons spiritual affinity I bought sold; I go prison, need be; miscellaneous popular charities; education college fools; building meeting-houses vain end many stand; alms sots; thousandfold Relief Societies; — though I confess shame I sometimes succumb give dollar, wicked dollar I shall manhood withhold",0
" Virtues are, popular estimate, rather exception rule",0
 There man virtues,0
" Men called good action, piece courage charity, much would pay fine expiation daily non-appearance parade",0
" Their works done apology extenuation living world, — invalids insane pay high board",0
 Their virtues penances,0
" I wish expiate, live",0
 My life spectacle,0
" I much prefer lower strain, genuine equal, glittering unsteady",0
" I wish sound sweet, need diet bleeding",0
" I ask primary evidence man, refuse appeal man actions",0
 I know makes difference whether I forbear actions reckoned excellent,0
 I cannot consent pay privilege I intrinsic right,0
" Few mean gifts may be, I actually am, need assurance assurance fellows secondary testimony",0
" What I must concerns me, people think",0
" This rule, equally arduous actual intellectual life, may serve whole distinction greatness meanness",0
" It harder, always find think know duty better know it",0
 It easy world live world’s opinion; easy solitude live own; great man midst crowd keeps perfect sweetness independence solitude,0
" The objection conforming usages become dead is, scatters force",0
 It loses time blurs impression character,0
" If maintain dead church, contribute dead Bible-society, vote great party either government it, spread table like base housekeepers, — screens I difficulty detect precise man are",0
" And, course, much force withdrawn proper life",0
" But work, I shall know you",0
" Do work, shall reinforce yourself",0
 A man must consider blindman’s-buff game conformity,0
" If I know sect, I anticipate argument",0
 I hear preacher announce text topic expediency one institutions church,0
" Do I know beforehand possibly say new spontaneous word? Do I know that, ostentation examining grounds institution, thing? Do I know pledged look one side, — permitted side, man, parish minister? He retained attorney, airs bench emptiest affectation",0
" Well, men bound eyes one another handkerchief, attached one communities opinion",0
" This conformity makes false particulars, authors lies, false particulars",0
 Their every truth quite true,0
" Their two real two, four real four; every word say chagrins us, know begin set right",0
 Meantime nature slow equip us prison-uniform party adhere,0
" We come wear one cut face figure, acquire degrees gentlest asinine expression",0
" There mortifying experience particular, fail wreak also general history; I mean foolish face praise, forced smile put company feel ease answer conversation interest us",0
" The muscles, spontaneously moved, moved low usurping wilfulness, grow tight outline face disagreeable sensation",0
 For nonconformity world whips displeasure,0
 And therefore man must know estimate sour face,0
 The by-standers look askance public street friend’s parlour,0
" If aversation origin contempt resistance like own, might well go home sad countenance; sour faces multitude, like sweet faces, deep cause, put wind blows newspaper directs",0
 Yet discontent multitude formidable senate college,0
 It easy enough firm man knows world brook rage cultivated classes,0
" Their rage decorous prudent, timid vulnerable themselves",0
" But feminine rage indignation people added, ignorant poor aroused, unintelligent brute force lies bottom society made growl mow, needs habit magnanimity religion treat godlike trifle concernment",0
" The terror scares us self-trust consistency; reverence past act word, eyes others data computing orbit past acts, loath disappoint them",0
" But keep head shoulder? Why drag corpse memory, lest contradict somewhat stated public place? Suppose contradict yourself; then? It seems rule wisdom never rely memory alone, scarcely even acts pure memory, bring past judgment thousand-eyed present, live ever new day",0
" In metaphysics denied personality Deity: yet devout motions soul come, yield heart life, though clothe God shape color",0
" Leave theory, Joseph coat hand harlot, flee",0
" A foolish consistency hobgoblin little minds, adored little statesmen philosophers divines",0
 With consistency great soul simply nothing do,0
 He may well concern shadow wall,0
" Speak think hard words, to-morrow speak to-morrow thinks hard words again, though contradict every thing said to-day",0
" — ‘Ah, shall sure misunderstood",0
"’ — Is bad, then, misunderstood? Pythagoras misunderstood, Socrates, Jesus, Luther, Copernicus, Galileo, Newton, every pure wise spirit ever took flesh",0
 To great misunderstood,0
 I suppose man violate nature,0
" All sallies rounded law being, inequalities Andes Himmaleh insignificant curve sphere",0
 Nor matter gauge try him,0
" A character like acrostic Alexandrian stanza; — read forward, backward, across, still spells thing",0
" In pleasing, contrite wood-life God allows me, let record day day honest thought without prospect retrospect, and, I cannot doubt, found symmetrical, though I mean not, see not",0
 My book smell pines resound hum insects,0
 The swallow window interweave thread straw carries bill web also,0
 We pass are,0
 Character teaches wills,0
" Men imagine communicate virtue vice overt actions, see virtue vice emit breath every moment",0
" There agreement whatever variety actions, honest natural hour",0
" For one will, actions harmonious, however unlike seem",0
" These varieties lost sight little distance, little height thought",0
 One tendency unites all,0
 The voyage best ship zigzag line hundred tacks,0
" See line sufficient distance, straightens average tendency",0
" Your genuine action explain itself, explain genuine actions",0
 Your conformity explains nothing,0
" Act singly, already done singly justify now",0
 Greatness appeals future,0
" If I firm enough to-day right, scorn eyes, I must done much right defend now",0
" Be will, right now",0
" Always scorn appearances, always may",0
 The force character cumulative,0
 All foregone days virtue work health this,0
" What makes majesty heroes senate field, fills imagination? The consciousness train great days victories behind",0
